satisfaction_level,last_evaluation,number_project,average_monthly_hours,tenure,work_accident,left,promotion_last_5years,department,salary
0.61,0.83,3,112,4,1,0,0,technical,low
0.92,0.84,4,208,2,0,0,0,hr,medium
0.6,0.62,4,135,2,1,0,0,sales,medium
0.36,0.46,2,132,3,0,1,0,sales,low
0.75,0.84,5,222,3,1,0,0,IT,medium
0.1,0.87,7,251,5,0,1,0,technical,low
0.66,1,5,269,5,0,1,0,sales,medium
0.59,0.94,5,157,7,1,0,0,management,medium
0.56,0.94,3,154,3,1,0,0,support,low
0.54,0.83,6,165,6,0,1,0,support,low
0.88,0.81,5,193,5,0,0,0,technical,medium
0.81,0.5,4,152,3,1,0,0,RandD,low
0.43,0.57,2,160,3,0,1,0,technical,medium
0.43,0.74,4,129,6,0,0,0,hr,medium
0.79,0.76,3,160,3,0,0,0,sales,low
0.91,0.85,4,203,2,0,0,0,sales,low
0.9,0.95,5,275,3,0,1,0,management,low
0.78,0.87,4,228,5,0,1,0,support,low
0.7,0.74,5,263,3,1,0,0,hr,low
0.5,0.78,3,228,2,0,0,0,RandD,low
0.1,0.91,6,255,4,0,1,0,sales,medium
0.43,0.46,2,157,3,0,1,0,product_mng,medium
0.61,0.62,4,140,3,1,0,0,support,medium
0.84,0.99,4,267,5,0,1,0,product_mng,low
0.56,0.92,4,172,2,0,0,0,support,medium
0.94,0.87,4,240,3,0,0,0,product_mng,low
0.96,0.54,3,153,2,0,0,0,technical,medium
0.98,0.7,3,153,10,0,0,0,management,high
0.39,0.57,2,156,3,0,1,0,management,low
0.11,0.85,6,259,4,0,1,0,technical,medium
0.11,0.97,6,260,4,0,1,0,technical,low
0.68,0.99,3,159,2,0,0,0,accounting,medium
0.91,0.96,4,232,5,0,1,0,sales,low
0.84,0.85,5,260,5,0,1,0,support,low
0.09,0.87,7,278,4,0,1,0,IT,low
0.45,0.57,2,143,3,0,1,0,support,low
0.87,0.89,4,225,8,0,0,0,marketing,low
0.73,0.99,5,262,5,0,1,0,product_mng,medium
0.87,0.5,3,269,3,0,0,0,marketing,medium
0.41,0.5,2,153,3,0,1,0,sales,low
0.79,0.57,4,233,2,0,0,0,product_mng,low
0.87,0.95,5,227,5,0,1,0,support,medium
0.12,1,3,278,4,0,1,0,RandD,medium
0.93,0.94,4,233,6,0,0,0,IT,medium
0.43,0.47,2,144,3,0,1,0,hr,medium
0.61,0.88,5,146,7,1,0,0,marketing,low
0.5,0.91,4,144,8,0,0,0,management,medium
0.74,0.63,3,231,3,0,0,0,technical,low
0.75,0.89,5,272,5,0,1,0,IT,medium
0.19,0.36,3,167,5,0,0,0,sales,low
0.96,0.48,3,202,6,0,0,0,technical,low
0.4,0.51,2,136,3,0,1,0,product_mng,low
0.92,0.65,4,238,2,0,0,0,sales,low
0.44,0.51,2,146,3,0,1,0,marketing,medium
0.4,0.5,2,128,3,0,1,0,sales,low
0.72,0.88,3,189,3,1,0,0,management,high
0.73,0.9,5,184,3,0,0,0,IT,low
0.63,0.56,4,248,2,1,0,0,sales,low
0.84,0.74,4,226,2,0,0,0,accounting,high
0.59,0.91,4,142,3,1,0,0,support,medium
0.54,0.53,4,158,2,0,0,0,technical,medium
0.35,0.8,3,137,5,0,0,0,hr,low
0.68,0.62,5,198,5,1,1,0,RandD,low
0.87,0.65,4,246,2,1,0,0,sales,low
0.41,0.52,2,159,3,0,1,0,sales,low
0.47,0.9,3,101,2,1,0,0,marketing,medium
0.93,0.48,3,147,3,0,0,0,support,low
0.4,0.57,2,151,3,0,1,0,support,low
0.8,0.75,3,181,3,0,0,0,marketing,medium
0.4,0.54,2,137,3,0,1,0,marketing,medium
0.59,0.52,2,149,3,0,0,0,accounting,medium
0.64,0.67,4,252,3,1,0,0,sales,medium
0.84,0.85,3,153,4,0,0,0,accounting,low
0.68,0.51,4,224,2,0,0,0,technical,low
0.37,0.57,2,133,3,0,1,0,technical,low
0.4,0.51,2,148,3,0,1,0,sales,low
0.43,0.57,2,159,3,1,1,0,technical,low
0.16,0.7,3,178,3,1,0,0,technical,low
0.88,0.6,4,224,2,0,0,0,sales,low
0.64,0.69,3,207,2,1,0,0,IT,low
0.9,0.88,4,174,3,0,0,0,RandD,low
0.77,0.99,4,260,3,0,0,0,sales,medium
0.16,0.63,5,266,7,0,0,0,IT,low
0.59,0.87,3,268,4,0,0,0,accounting,medium
0.83,0.55,3,271,7,0,0,0,sales,medium
0.1,0.84,6,279,4,0,1,0,sales,low
0.65,0.64,3,223,4,0,0,0,sales,low
0.69,0.57,5,245,2,1,0,0,sales,low
0.81,0.78,3,165,3,0,0,0,technical,high
0.7,0.63,3,155,4,1,0,0,RandD,low
0.1,0.87,6,265,5,0,1,0,sales,medium
0.72,0.51,3,160,3,0,0,0,sales,medium
0.56,0.71,3,211,6,0,0,1,marketing,low
0.77,0.82,4,134,3,0,0,1,sales,low
0.39,0.57,2,127,3,0,1,0,sales,low
0.96,0.6,4,185,3,0,0,0,marketing,medium
0.51,0.64,3,203,3,0,0,0,sales,low
0.43,0.47,2,248,2,0,1,0,sales,medium
0.55,0.69,4,220,3,1,0,0,management,high
0.43,0.47,2,128,3,0,1,0,IT,low
0.78,0.86,5,256,5,0,1,0,sales,medium
0.83,0.51,5,143,4,0,0,0,sales,medium
0.84,0.84,5,238,5,0,1,0,support,medium
0.22,0.86,4,293,3,0,1,0,marketing,low
0.56,0.7,3,214,2,0,0,0,IT,medium
0.11,0.95,6,271,4,0,1,0,IT,low
0.1,0.92,6,243,4,1,1,0,sales,low
0.43,0.46,2,129,3,0,1,0,marketing,low
0.45,0.48,2,138,3,0,1,0,technical,low
0.8,0.96,3,161,3,0,0,0,technical,low
0.8,0.63,5,180,5,0,1,0,support,medium
0.79,0.86,5,238,8,0,0,0,sales,low
0.52,0.38,6,169,3,0,0,0,accounting,low
0.73,0.94,3,177,3,0,0,0,technical,low
0.37,0.52,2,158,3,0,1,0,support,low
0.41,0.49,2,130,3,0,1,0,marketing,low
0.11,0.83,6,282,4,0,1,0,sales,low
0.37,0.48,2,154,3,0,1,0,management,low
0.89,0.65,5,195,6,0,1,0,support,low
0.14,0.64,5,164,5,0,0,0,product_mng,low
0.84,0.64,4,267,4,0,0,0,sales,low
0.76,1,5,219,5,0,1,0,support,low
0.97,0.61,4,262,3,1,0,1,marketing,medium
0.53,0.65,2,189,2,1,0,0,IT,low
0.45,0.37,6,226,2,0,0,0,technical,low
0.74,0.78,5,216,2,0,0,0,sales,low
0.79,0.86,5,235,5,0,1,0,support,medium
0.2,0.77,6,213,4,0,0,0,support,low
0.11,0.83,6,262,4,0,1,0,hr,low
0.45,0.45,2,145,3,0,1,0,sales,medium
0.1,0.85,6,254,4,0,1,0,technical,medium
0.39,0.47,2,152,3,0,1,0,marketing,medium
0.09,0.96,6,245,4,0,1,0,sales,medium
0.1,0.81,6,304,4,0,1,0,management,medium
0.43,0.52,2,136,3,0,1,0,IT,medium
0.61,0.95,4,174,4,0,0,0,sales,low
0.44,0.51,2,127,3,0,1,0,technical,medium
0.89,0.47,4,108,3,0,0,0,technical,low
0.43,0.52,2,146,3,0,1,0,technical,low
0.36,0.54,2,127,3,0,1,0,marketing,low
0.26,0.99,5,184,5,0,0,0,hr,low
0.57,0.9,5,145,3,0,0,0,accounting,low
0.81,0.62,3,240,6,0,0,1,sales,low
0.95,0.75,4,151,3,0,0,0,product_mng,medium
0.1,0.96,7,288,4,0,1,0,technical,low
0.55,0.88,4,252,3,0,0,0,management,low
0.81,0.84,5,258,5,0,1,0,support,medium
0.96,0.85,4,247,3,0,0,0,sales,high
0.38,0.64,3,111,3,0,0,0,technical,medium
0.87,0.82,6,176,3,0,0,0,product_mng,low
0.69,0.9,5,103,5,0,0,0,product_mng,low
0.57,0.67,3,138,6,1,0,0,IT,medium
0.36,0.45,2,127,3,0,1,0,accounting,low
0.15,0.62,4,257,3,0,1,0,hr,low
0.38,0.56,2,156,3,0,1,0,technical,low
0.11,0.93,6,290,4,0,1,0,IT,medium
0.31,0.49,4,165,3,1,0,0,technical,low
0.71,1,4,300,5,0,1,0,support,medium
0.83,0.95,5,221,5,0,1,0,technical,medium
0.86,0.62,3,256,3,1,0,0,RandD,low
0.56,0.39,3,106,8,0,0,0,management,high
0.86,0.95,4,149,3,0,0,1,sales,medium
0.11,0.85,7,244,4,0,1,0,support,low
0.1,0.79,6,271,4,0,1,0,technical,medium
0.36,0.48,2,152,3,0,1,0,product_mng,medium
0.76,0.92,4,246,5,0,1,0,sales,low
0.41,0.5,2,128,3,0,1,0,management,low
0.09,0.8,6,298,4,0,1,0,support,medium
0.68,0.54,4,153,3,0,0,0,product_mng,medium
0.7,0.88,4,180,2,0,0,0,support,medium
1,0.41,4,174,3,0,0,0,technical,low
0.92,0.99,5,255,6,0,1,0,sales,low
0.72,0.94,4,258,5,0,1,0,sales,low
0.65,0.89,4,204,8,1,0,0,support,low
0.79,0.91,5,271,5,0,1,0,sales,low
0.73,0.48,3,211,7,0,0,0,sales,medium
0.11,0.87,6,272,4,0,1,0,sales,medium
0.1,0.9,7,301,4,0,1,0,technical,medium
0.11,0.8,6,259,5,0,1,0,support,medium
0.65,0.62,4,258,2,0,0,0,support,high
0.84,0.73,4,197,3,0,0,1,technical,low
0.99,0.75,6,139,5,1,0,0,technical,medium
0.49,0.6,4,264,2,1,0,0,product_mng,low
0.5,0.93,6,150,3,1,0,0,technical,medium
0.41,0.67,6,221,10,0,0,0,marketing,medium
0.67,0.71,3,190,3,1,0,0,support,medium
0.31,0.84,7,133,5,0,1,0,technical,low
0.4,0.47,2,136,3,0,1,0,hr,medium
0.91,0.64,3,241,10,0,0,0,sales,medium
0.43,0.52,2,141,3,0,1,0,technical,medium
0.38,0.5,2,144,3,0,1,0,IT,medium
0.83,0.94,4,267,5,0,1,0,sales,medium
0.92,0.94,5,248,3,0,0,0,technical,medium
0.49,0.73,4,244,3,0,1,0,support,low
0.5,0.73,4,180,3,0,0,0,IT,low
0.87,0.84,4,264,6,0,1,0,support,low
0.45,0.56,2,143,3,0,1,0,product_mng,low
0.24,0.94,6,141,3,1,0,0,sales,low
0.7,0.67,4,224,3,0,0,0,support,medium
0.97,0.66,5,234,6,0,0,0,technical,low
0.11,0.89,6,260,5,0,1,0,sales,low
0.39,0.68,2,282,5,0,1,0,marketing,low
0.44,0.5,2,135,3,0,1,0,sales,low
0.73,0.84,5,251,6,0,1,0,sales,medium
0.69,0.85,3,153,10,0,0,0,support,medium
0.86,1,5,257,5,0,1,0,technical,medium
0.09,0.96,6,268,4,0,1,0,technical,medium
0.74,0.86,3,221,2,0,0,0,support,medium
0.7,0.62,3,110,3,0,0,0,product_mng,low
0.55,0.72,5,232,4,0,0,0,sales,low
0.96,0.82,4,274,3,0,0,0,support,medium
0.93,0.6,3,188,3,0,0,0,marketing,high
0.59,0.65,3,226,3,0,0,0,support,medium
0.75,0.79,4,145,3,0,0,0,technical,medium
0.49,0.66,3,155,3,0,0,1,sales,low
0.15,0.55,6,139,4,0,1,0,support,high
0.51,0.89,4,233,7,0,0,0,sales,medium
0.52,0.89,3,188,6,0,0,0,marketing,medium
0.75,0.81,5,227,5,0,1,0,technical,medium
0.49,0.68,3,192,7,0,0,0,management,high
0.55,0.67,3,150,2,0,0,1,sales,low
0.72,0.62,4,256,3,0,0,0,hr,low
0.9,0.98,5,243,6,0,1,0,marketing,low
0.48,0.71,2,162,3,1,0,0,sales,high
0.97,0.97,5,171,2,0,0,0,sales,high
0.65,0.95,2,180,2,0,0,0,product_mng,low
0.95,0.78,4,225,2,0,0,0,support,medium
0.39,0.49,2,146,3,0,1,0,support,low
0.09,0.83,6,282,4,0,1,0,technical,medium
0.66,0.8,4,183,2,1,0,0,technical,medium
0.1,0.84,6,246,4,0,1,0,hr,medium
0.44,0.5,2,138,3,0,1,0,support,medium
0.1,0.8,6,264,4,0,1,0,technical,low
0.11,0.88,7,305,4,0,1,0,product_mng,low
0.66,0.76,3,155,4,1,0,0,product_mng,low
0.41,0.47,2,154,3,0,1,0,sales,low
0.74,0.84,3,239,4,0,0,0,sales,medium
0.45,0.48,2,136,3,0,1,0,product_mng,medium
0.5,0.65,5,242,3,0,0,0,sales,high
0.41,0.51,2,159,3,0,1,0,IT,medium
0.73,0.88,5,233,4,1,0,0,sales,medium
0.53,0.74,3,172,10,0,0,1,management,high
0.4,0.72,3,139,2,0,0,0,support,medium
0.74,0.96,4,154,4,0,0,0,support,medium
0.94,0.93,4,220,3,0,0,0,accounting,low
0.2,0.5,5,135,6,0,1,0,RandD,low
0.14,0.79,5,271,4,0,0,0,management,high
0.58,0.59,3,207,7,0,0,1,management,medium
0.92,0.84,5,264,3,0,0,0,technical,medium
0.72,0.88,2,247,3,0,0,0,technical,medium
0.99,0.91,5,136,4,0,0,0,sales,low
0.38,0.47,2,147,3,0,1,0,support,medium
0.54,0.76,3,183,3,0,0,0,sales,low
0.39,0.51,2,139,3,0,1,0,IT,low
0.67,0.54,2,141,2,0,0,0,sales,low
0.83,0.98,4,254,5,0,1,0,technical,low
0.1,0.83,7,276,4,0,1,0,accounting,low
0.44,0.54,2,127,3,0,1,0,management,medium
0.76,0.92,4,239,5,0,1,0,product_mng,low
0.64,0.59,3,174,3,1,0,0,accounting,low
0.1,0.88,6,263,4,0,1,0,marketing,low
0.43,0.38,3,119,2,0,0,0,sales,low
0.82,0.76,4,266,3,0,0,1,management,high
0.77,0.89,4,153,7,0,0,0,sales,medium
0.36,0.51,2,129,3,0,1,0,support,low
0.75,0.93,2,98,5,0,0,0,sales,medium
0.75,0.87,5,246,5,0,1,0,technical,low
0.42,0.48,2,143,3,0,1,0,sales,low
0.57,0.46,2,100,6,1,0,1,marketing,medium
0.76,0.4,2,122,5,0,0,0,sales,low
0.97,0.7,3,203,3,0,0,0,IT,low
0.24,0.6,4,195,5,0,0,0,sales,medium
0.74,0.41,4,250,4,0,0,0,RandD,low
0.85,0.59,3,235,3,0,0,0,support,low
0.86,0.84,5,254,5,0,1,0,product_mng,medium
0.87,1,5,242,5,0,1,0,sales,low
0.34,0.57,4,152,3,1,0,0,accounting,low
0.96,0.71,3,205,8,1,0,0,management,medium
0.73,1,5,253,6,0,1,0,support,low
0.52,0.67,4,210,3,1,0,0,technical,low
0.91,0.73,3,155,3,0,0,0,hr,low
0.39,0.78,2,205,6,1,0,0,sales,low
0.83,0.82,4,243,5,0,1,0,sales,medium
0.68,0.84,3,239,2,0,0,0,management,medium
0.36,0.48,2,152,3,0,1,0,IT,low
0.56,0.79,5,248,3,0,0,0,sales,medium
0.83,0.9,5,245,5,0,1,0,product_mng,low
0.42,0.56,2,158,3,0,1,0,technical,low
0.81,0.98,5,237,5,0,1,0,IT,medium
0.82,0.82,5,220,6,0,1,0,sales,medium
0.37,0.5,2,135,3,0,1,0,product_mng,low
0.9,0.74,5,249,3,0,0,0,support,medium
0.87,0.9,4,256,5,0,1,0,sales,high
0.42,0.5,2,139,3,0,1,0,hr,medium
0.38,0.43,2,160,6,0,0,0,sales,medium
0.43,0.53,2,152,3,0,1,0,sales,medium
0.97,0.66,6,164,5,0,0,0,support,low
0.11,0.8,6,282,4,0,1,0,technical,medium
0.24,0.81,6,263,7,0,0,0,management,high
0.78,0.81,4,253,5,0,1,0,marketing,low
0.91,0.54,3,210,2,0,0,0,marketing,low
0.38,0.81,5,128,3,1,0,0,accounting,low
0.8,0.75,3,268,2,0,1,0,sales,medium
0.4,0.46,2,132,3,0,1,0,product_mng,low
0.98,0.89,4,218,2,0,0,0,sales,medium
0.91,0.7,4,196,2,0,0,0,technical,low
0.64,0.56,3,257,6,0,0,0,marketing,medium
0.3,0.91,4,248,4,0,0,0,management,low
0.82,0.9,3,215,4,0,0,0,management,high
0.83,0.96,5,275,5,0,1,0,support,low
0.37,0.43,2,155,2,0,0,0,IT,low
0.68,0.73,3,257,3,0,0,0,sales,low
0.81,0.95,5,266,5,0,1,0,technical,medium
0.82,0.49,5,203,6,0,0,0,technical,low
0.87,1,4,224,5,0,1,0,technical,medium
0.43,0.49,2,155,3,0,1,0,sales,medium
0.36,0.95,3,206,4,0,0,0,sales,low
0.36,0.47,2,148,3,0,1,0,technical,medium
0.17,0.57,4,116,3,0,0,0,sales,medium
0.99,0.8,3,209,2,0,0,0,support,medium
0.47,0.5,4,254,4,0,1,0,sales,low
0.66,0.53,3,164,6,0,0,0,support,low
0.22,0.52,6,175,4,0,0,0,technical,medium
0.43,0.57,2,142,3,0,1,0,IT,medium
0.82,0.8,3,162,3,0,0,0,sales,medium
0.87,0.48,5,242,3,0,0,0,sales,medium
0.74,0.69,3,230,2,0,0,0,support,medium
0.76,0.98,2,111,2,0,0,0,IT,low
0.43,0.57,2,157,3,0,1,0,sales,low
0.84,0.5,4,178,2,0,0,0,sales,low
0.15,0.75,3,259,8,1,0,0,marketing,high
0.93,0.63,3,160,4,1,0,0,sales,low
0.75,0.86,5,260,5,0,1,0,IT,low
0.61,0.83,4,153,2,0,0,0,technical,low
0.42,0.49,2,152,3,0,1,0,support,low
0.44,0.53,2,147,3,0,1,0,technical,low
0.57,0.69,3,212,8,0,0,0,product_mng,low
0.89,1,4,217,5,0,1,0,sales,medium
0.36,0.52,2,143,3,0,1,0,accounting,medium
0.68,0.4,3,213,5,1,0,1,sales,low
0.37,0.46,2,153,3,0,1,0,sales,low
0.91,0.42,2,142,3,1,0,0,sales,medium
0.46,0.53,2,128,3,0,1,0,sales,medium
0.82,0.63,4,232,4,0,0,0,technical,low
0.54,0.74,4,164,2,0,1,0,sales,low
0.61,0.52,3,224,3,0,0,0,hr,low
0.56,0.68,4,220,2,0,0,0,support,medium
0.37,0.57,2,129,3,0,1,0,product_mng,low
0.44,0.65,3,271,4,0,1,0,sales,low
0.86,0.92,5,252,5,0,1,0,RandD,low
0.87,0.74,4,190,4,0,0,0,technical,medium
0.5,1,5,264,8,0,0,1,accounting,high
0.11,0.9,6,263,4,0,1,0,IT,low
0.55,0.83,4,199,3,0,0,0,sales,low
0.1,0.78,5,285,4,1,1,0,RandD,medium
0.1,0.93,6,270,4,0,1,0,sales,low
0.68,0.69,4,225,2,0,0,0,technical,low
0.11,0.78,6,247,4,0,1,0,technical,low
0.74,0.51,4,185,2,1,0,0,support,low
0.1,0.83,6,271,4,0,1,0,technical,medium
0.37,0.46,2,131,3,0,1,0,hr,low
0.84,0.83,4,227,5,0,1,0,accounting,low
0.1,0.83,6,269,4,0,1,0,IT,low
0.91,0.76,3,116,5,0,0,0,technical,low
0.45,0.55,2,151,3,0,1,0,IT,medium
0.1,0.96,6,292,4,0,1,0,support,medium
0.58,0.62,4,238,3,0,1,0,hr,low
0.54,0.68,6,249,5,0,0,0,product_mng,medium
0.43,0.45,2,146,3,0,1,0,IT,medium
0.73,0.69,4,171,3,0,0,0,product_mng,medium
0.11,0.96,6,310,4,0,1,0,technical,low
0.8,0.98,2,232,6,1,0,0,sales,low
0.84,0.79,4,222,3,0,0,0,RandD,low
0.76,0.98,2,235,3,0,0,0,management,high
0.64,0.55,4,215,2,0,0,0,sales,low
0.24,0.7,5,147,6,1,0,0,support,medium
0.22,0.7,2,274,10,0,0,0,sales,high
0.88,0.83,4,273,10,0,0,0,sales,medium
0.46,0.57,2,139,3,0,1,0,sales,low
0.75,0.94,5,194,4,0,0,0,technical,low
0.62,0.4,3,158,8,1,0,0,marketing,low
0.76,0.76,3,216,3,0,0,0,sales,low
0.43,0.54,2,156,3,0,1,0,sales,low
0.43,0.47,2,129,3,0,1,0,marketing,low
0.63,0.98,4,175,2,0,0,0,sales,medium
0.41,0.46,2,150,3,1,1,0,hr,low
0.67,0.7,5,159,3,1,0,0,support,medium
0.69,0.78,5,131,8,0,0,0,support,low
0.89,1,5,253,5,0,1,0,technical,medium
0.75,0.6,4,186,10,1,0,0,marketing,low
0.17,0.66,6,174,3,0,0,0,sales,medium
0.8,0.69,3,164,3,0,0,0,support,medium
0.9,0.84,2,199,3,0,0,0,sales,low
0.09,0.84,6,301,4,0,1,0,technical,low
0.43,0.48,2,157,3,0,1,0,support,low
0.56,0.71,4,296,2,0,1,0,IT,medium
0.81,0.9,4,270,10,0,0,0,accounting,medium
0.36,0.48,2,148,3,1,1,0,management,medium
0.98,0.57,3,198,3,0,0,0,sales,medium
0.45,0.53,2,138,3,0,1,0,accounting,medium
0.57,0.85,4,250,3,1,0,1,marketing,low
0.11,0.82,6,270,4,0,1,0,product_mng,low
0.65,0.85,4,172,3,0,0,0,sales,medium
0.91,0.89,4,247,5,0,1,0,hr,low
0.19,0.58,5,182,2,0,0,0,technical,medium
0.74,0.67,3,273,3,1,0,0,hr,low
0.86,0.84,5,222,5,0,1,0,IT,low
0.5,0.75,5,255,3,0,0,0,sales,medium
0.31,0.87,4,184,3,0,1,0,technical,low
0.98,0.53,4,192,2,1,0,0,sales,low
0.11,0.78,6,300,4,1,1,0,RandD,low
0.77,0.89,4,269,10,0,0,0,management,high
0.75,1,5,223,6,0,1,0,accounting,medium
0.39,0.53,2,153,3,0,1,0,sales,medium
0.8,0.9,5,267,5,0,1,0,technical,medium
